1,11,36.0436533891172
1,12,36.0436533891172
1,13,36.0436533891172
1,14,36.0436533891172
1,15,36.0436533891172
1,16,36.0436533891172
1,17,36.0436533891172
1,18,36.0436533891172
1,19,-0.678291832729958
1,20,36.0436533891172
1,21,1.63432121321588
2,11,-0.970299432773372
2,12,0.565539154303722
2,13,36.0436533891172
2,14,36.0436533891172
2,15,-0.933382709890024
2,16,0.632001085035315
2,17,36.0436533891172
2,18,36.0436533891172
2,19,36.0436533891172
2,20,36.0436533891172
2,21,36.0436533891172
3,11,36.0436533891172
3,12,36.0436533891172
3,13,36.0436533891172
3,14,36.0436533891172
3,15,36.0436533891172
3,16,36.0436533891172
3,17,-1.02766531218639
3,18,36.0436533891172
3,19,36.0436533891172
3,20,36.0436533891172
3,21,36.0436533891172
4,11,36.0436533891172
4,12,36.0436533891172
4,13,-0.981171435568143
4,14,36.0436533891172
4,15,36.0436533891172
4,16,36.0436533891172
4,17,36.0436533891172
4,18,36.0436533891172
4,19,36.0436533891172
4,20,36.0436533891172
4,21,36.0436533891172
5,11,-1.02330441401759
5,12,0.737585288278826
5,13,36.0436533891172
5,14,36.0436533891172
5,15,-0.981066640206823
5,16,0.860386165976397
5,17,36.0436533891172
5,18,36.0436533891172
5,19,36.0436533891172
5,20,36.0436533891172
5,21,36.0436533891172
6,11,0.737368499739211
6,12,-1.0259943971948
6,13,36.0436533891172
6,14,36.0436533891172
6,15,0.796040854144909
6,16,-1.00951722663502
6,17,36.0436533891172
6,18,36.0436533891172
6,19,36.0436533891172
6,20,36.0436533891172
6,21,36.0436533891172
7,11,36.0436533891172
7,12,36.0436533891172
7,13,36.0436533891172
7,14,36.0436533891172
7,15,36.0436533891172
7,16,36.0436533891172
7,17,36.0436533891172
7,18,-0.99309403093532
7,19,36.0436533891172
7,20,36.0436533891172
7,21,36.0436533891172
8,11,36.0436533891172
8,12,36.0436533891172
8,13,36.0436533891172
8,14,36.0436533891172
8,15,36.0436533891172
8,16,36.0436533891172
8,17,36.0436533891172
8,18,36.0436533891172
8,19,36.0436533891172
8,20,-0.950584357845732
8,21,36.0436533891172
9,11,0.708095627710389
9,12,-1.0107438807188
9,13,36.0436533891172
9,14,36.0436533891172
9,15,0.74648705019745
9,16,-0.992960508009396
9,17,36.0436533891172
9,18,36.0436533891172
9,19,36.0436533891172
9,20,36.0436533891172
9,21,36.0436533891172
10,11,36.0436533891172
10,12,36.0436533891172
10,13,36.0436533891172
10,14,36.0436533891172
10,15,36.0436533891172
10,16,36.0436533891172
10,17,36.0436533891172
10,18,36.0436533891172
10,19,36.0436533891172
10,20,36.0436533891172
10,21,36.0436533891172
11,22,36.0436533891172
11,23,36.0436533891172
11,24,36.0436533891172
11,25,36.0436533891172
11,26,-0.908536743797501
11,27,36.0436533891172
11,28,1.0862754175503
11,29,36.0436533891172
11,30,36.0436533891172
11,31,0.922296358199791
11,32,5.6503779767471
11,33,36.0436533891172
11,34,36.0436533891172
11,35,3.61055078748143
12,22,36.0436533891172
12,23,36.0436533891172
12,24,36.0436533891172
12,25,36.0436533891172
12,26,36.0436533891172
12,27,36.0436533891172
12,28,36.0436533891172
12,29,36.0436533891172
12,30,36.0436533891172
12,31,36.0436533891172
12,32,36.0436533891172
12,33,36.0436533891172
12,34,36.0436533891172
12,35,36.0436533891172
13,22,-0.972722972435678
13,23,36.0436533891172
13,24,36.0436533891172
13,25,36.0436533891172
13,26,36.0436533891172
13,27,36.0436533891172
13,28,36.0436533891172
13,29,36.0436533891172
13,30,-0.956029590591421
13,31,36.0436533891172
13,32,36.0436533891172
13,33,36.0436533891172
13,34,36.0436533891172
13,35,36.0436533891172
14,22,36.0436533891172
14,23,36.0436533891172
14,24,36.0436533891172
14,25,36.0436533891172
14,26,36.0436533891172
14,27,36.0436533891172
14,28,36.0436533891172
14,29,36.0436533891172
14,30,36.0436533891172
14,31,36.0436533891172
14,32,36.0436533891172
14,33,36.0436533891172
14,34,36.0436533891172
14,35,36.0436533891172
15,22,36.0436533891172
15,23,36.0436533891172
15,24,36.0436533891172
15,25,36.0436533891172
15,26,-0.89942092903915
15,27,36.0436533891172
15,28,1.13460153958439
15,29,36.0436533891172
15,30,36.0436533891172
15,31,1.02982912983401
15,32,6.65741503967743
15,33,36.0436533891172
15,34,36.0436533891172
15,35,3.9671783527884
16,22,36.0436533891172
16,23,36.0436533891172
16,24,36.0436533891172
16,25,36.0436533891172
16,26,0.451010597671098
16,27,36.0436533891172
16,28,-1.02298994994984
16,29,0.913956168162351
16,30,36.0436533891172
16,31,-1.01760439478211
16,32,36.0436533891172
16,33,36.0436533891172
16,34,0.970761905351194
16,35,1.36018055735587
17,22,36.0436533891172
17,23,36.0436533891172
17,24,36.0436533891172
17,25,36.0436533891172
17,26,36.0436533891172
17,27,-0.958696773994544
17,28,36.0436533891172
17,29,36.0436533891172
17,30,36.0436533891172
17,31,36.0436533891172
17,32,36.0436533891172
17,33,36.0436533891172
17,34,36.0436533891172
17,35,36.0436533891172
18,22,36.0436533891172
18,23,-0.922744881943072
18,24,36.0436533891172
18,25,36.0436533891172
18,26,36.0436533891172
18,27,36.0436533891172
18,28,36.0436533891172
18,29,36.0436533891172
18,30,36.0436533891172
18,31,36.0436533891172
18,32,36.0436533891172
18,33,36.0436533891172
18,34,36.0436533891172
18,35,36.0436533891172
19,22,36.0436533891172
19,23,36.0436533891172
19,24,36.0436533891172
19,25,36.0436533891172
19,26,36.0436533891172
19,27,36.0436533891172
19,28,36.0436533891172
19,29,36.0436533891172
19,30,36.0436533891172
19,31,36.0436533891172
19,32,36.0436533891172
19,33,36.0436533891172
19,34,36.0436533891172
19,35,36.0436533891172
20,22,36.0436533891172
20,23,36.0436533891172
20,24,36.0436533891172
20,25,36.0436533891172
20,26,36.0436533891172
20,27,36.0436533891172
20,28,36.0436533891172
20,29,36.0436533891172
20,30,36.0436533891172
20,31,36.0436533891172
20,32,36.0436533891172
20,33,36.0436533891172
20,34,36.0436533891172
20,35,36.0436533891172
21,22,36.0436533891172
21,23,36.0436533891172
21,24,36.0436533891172
21,25,36.0436533891172
21,26,36.0436533891172
21,27,36.0436533891172
21,28,36.0436533891172
21,29,36.0436533891172
21,30,36.0436533891172
21,31,36.0436533891172
21,32,36.0436533891172
21,33,-0.903140736610133
21,34,36.0436533891172
21,35,36.0436533891172
22,36,36.0436533891172
22,37,36.0436533891172
22,38,36.0436533891172
22,39,36.0436533891172
22,40,36.0436533891172
22,41,36.0436533891172
22,42,36.0436533891172
22,43,36.0436533891172
22,44,-0.906271480130685
23,36,36.0436533891172
23,37,36.0436533891172
23,38,36.0436533891172
23,39,36.0436533891172
23,40,-0.952320738923013
23,41,36.0436533891172
23,42,36.0436533891172
23,43,36.0436533891172
23,44,36.0436533891172
24,36,-0.772475765564797
24,37,36.0436533891172
24,38,36.0436533891172
24,39,36.0436533891172
24,40,36.0436533891172
24,41,36.0436533891172
